NA	sentiment	tweet
2.01426E+17	negative	Harris English drilled a volunteer in the head with his 1st tee shot today. Video: http://t.co/watcfRkm
2.5276E+17	negative	Tomorrow will mark 42 years since the Wichita State football team plane crash happened.(October 2\u002c 1970-Silver Plume\u002cCO) 31 lost their lives
2.01378E+17	neutral	Harris English hit a dude in the top of the head on his 1st tee shot of the day!! #wow
2.63285E+17	negative	@GinaWPayne @brokenpromize06 Negative! 90\u2019s would be the Poetic Justice look or how they dressed in Friday.
2.6175E+17	negative	Real Madrid coach Jose Mourinho faces further selection dilemmas ahead of Sunday\u2019s La Liga trip to Real Mallorca\u002c with Sami Khedi...  #fb
2.4691E+17	positive	Big Bangs new season starts on the 27th YEAH BOII
2.62795E+17	positive	12th film at #MtnFest: Winged Seduction: Birds of Paradise. This was the sexiest movie at Banff. If you think mating birds are sexy.
2.64022E+17	neutral	I don\u2019t doubt the 2nd coming will be in Jerusalem AND Missouri\u002c but when is it due? http://t.co/bNcCbeU2
2.56891E+17	neutral	friday night prombley just gonna watch jim henson\u2019s memorial on youtube or something
2.59605E+17	negative	Sreven Taylor will look pretty daft after the Mackems win tomorrow\u002ci really think they will beat you.PARMO
2.62956E+17	neutral	NBC writer @DanielJMartin_ has Lorenzo Brown as 4th best PG in the nation. Ryan Harrow comes in at No. 19: http://t.co/P2GnpG0E
2.63804E+17	positive	Aye if u guys like basketball the NBA League pass is free for November 6th find the channels on Comcast or Direct TV
2.48306E+17	positive	@ArgoPariadji #justsharing a video bout hebrew letters\u002c its interesting\u002c may it bless ye: by Joseph Prince http://t.co/epuYxtqY
2.62185E+17	positive	@HuntingLife Thanks for the follow. You may need a super rope cinch for hunting. Ted Nugent loves it. Check out http://t.co/R1L15LGN.
1.76569E+17	positive	CHICAGOANS: Happy Casimir Pulaski Day!!!!! Wherever you are\u002c find yourself a pierogi and celebrate!!! #Pulaskiday
2.42748E+17	neutral	@cewitt94 I\u2019ll see :\ I have to go to Timmonsville tomorrow afternoon and Brandon\u2019s gonna be with me\u002c so I\u2019m not sure.
2.59984E+17	positive	Howay Newcastle beat the Mackems and then we can do them over next Tuesday! #NUFC #MFC
2.37956E+17	positive	The only 2nd coming I\u2019m interested in is @springsteen bringing his Wrecking Ball back to the UK  #HisAlmightyBruceness
1.76572E+17	neutral	Dave did you miss this? #TREND Runako Morton http://t.co/5YU615Lu
2.33963E+17	neutral	"Maniaci on Casimir Pulaski Day (March 1\u002c 04): \""""Some people call it a holiday.\"""" Judge: \""""I call it a holiday.\""""Courtroom laughs#DrewPeterson"
2.10209E+17	positive	@mzmocha_barbiee Girl I been in Timmonsville since May 4th and Yayyy you miss me Lol
2.6414E+17	neutral	Ted Nugent talks to us about #hunting and other stuff he\u2019s got on his mind @am1300thezone this Saturday at 7am on the Great Outdoors\u002c #nuge
1.99692E+17	neutral	last day of ISTEP tomorrow. #Tg #OverIt
1.90342E+17	positive	GOALdotCOM: Premier League Team of the Week: Van Persie & Aguero both star after City & Arsenal wins http://t.co/CdjEN6et
2.63672E+17	negative	Oslo has been gloomy the whole day. Am ok with the temperature but not the non-sunny outlook. Hope it gets better tomorrow.
2.43856E+17	neutral	@TV3nz What happened to Breakout Kings? Thought it may of come back after the block. Have you guys just cut it completely from programming?
2.18331E+17	positive	@The_GeorgeHotel I worked at Chesters\u002c & the George was our 2nd home\u002c we loved it. Ill certainly be back! :-)
2.45052E+17	neutral	Greasy hair and the smell of weed at shotton station\u002c where art though friday.
2.63676E+17	neutral	@ScottiePippen Who will get the tough buckets in the 4th quarter for\u002c The Bulls?
2.21075E+17	neutral	Who wants to be on @Kandi\u2019s Kandi Factory?? #kandifactory You may see me and my new music on the new series
2.16995E+17	positive	"\""""@PackInsider: As we reported earlier in the day\u002c PG Lorenzo Brown will have surgery on Tuesday. \"""" Hoping 4 speedy recovery"
2.62365E+17	positive	MICCA Tomorrow. My support for the Marching Band is ridiculous. #needstostop #butilovethemsomuch #Itssoearly #EyesWithPride #maybenextyear
2.38493E+17	negative	Poor Bruce Springsteen: 1st Swan co-opts Badlands; then Abbott adopts the Wrecking Ball title. When will Aussie politicians leave him alone?
2.58392E+17	negative	"\""""@OriginalKingD: So you want people like Chief Keef & Ted Nugent to have guns. c\u2019mon son #debate\"""""
2.00049E+17	negative	@ProducerKal The schools are also in the middle of ISTEP testing\u002c so they may not be able to get back to you yet
2.56387E+17	neutral	Sony\u2019s PlayStation Network store will receive an overhaul next Wednesday\u002c October 17\u002c in the PAL territories and October 23 in North...
2.64064E+17	negative	ATTENTION DIRECTIONERS! Beliebers are posting this picture! Tomorrow we\u2019ll replay the video all day! #Jealousy! #Hate! http://t.co/89aPZ0qe
1.74071E+17	neutral	Headed to the Honda Classic in Florida (@ Airport Fast Park - Red Lot) http://t.co/1Fn779mM
2.61092E+17	neutral	Tottenham Hotspur boss Andre Villas-Boas has played down speculation that he is already lining up a January bid for Brazilian Willian.
2.64009E+17	positive	Excited for tomorrow\u2019s Photo Session with Indhi fashion design studio at TheLoniousStudios http://t.co/TkcVagnS
2.54717E+17	neutral	"\""""@StuartBroad8: Sat here with Roger Johnson trying to name other Rogers under the age of 40. Roger Black? How olds he??\"""" Roger Rabbit?!"
2.4406E+17	negative	Our neighbor is removing some trees and my 7 year old has been so bothered about it all day at school.we may have to lay off Lorax for a bit
2.05677E+17	neutral	You\u2019re going to breath the same air as Song Joongki tomorrow @cheonsa_jia grrrr
2.60851E+17	positive	I want my 18th birthday to be hosted by Fps Russia. That\u2019d be epic.
2.64027E+17	positive	Bright Side Of The Sun - Recapping the Recaps: See what others said about the Suns loss to Warriors #suns http://t.co/task3tEk
2.42424E+17	neutral	Christmas or the Feast of Dedication? Passover or Easter? Memorial Day or Purim? July 4th or Feast of Pentecost?
2.6368E+17	positive	The Marching Band is playing the 3rd Quarter dance song right now and I can hear it from my class. I gotta do it\u002c can\u2019t stop...
2.63426E+17	positive	Tomorrow\u002c Okami will be released on PSN in HD. Can\u2019t wait to play it again! To me\u002c it\u2019s one of the greatest games ever made! #okami #clover
2.63346E+17	neutral	Tomorrow is Halloween and I\u2019m going to be glass. Something about Justin Beiber running into me or something. My boyfriend said to say that.
2.64162E+17	positive	Tennessee is going to kill troy on Saturday!
2.4907E+17	neutral	Playing with Fluke tomorrow night in The Sailors Return. #Weymouth. #live gig.
2.63115E+17	neutral	SEMA kicks off in Las Vegas tomorrow.  Our friends over at http://t.co/whjgPe6e built up this Wildcat for the GBC... http://t.co/21GjkRlS
2.64179E+17	neutral	@__Japonessa im going Saturday with you and Vanessa.
2.58563E+17	positive	I\u2019m hooked on horse racing..I\u2019ve been to the Del Mar Racetrack in San Diego..and now I wanna go to the Kentucky Derby..
2.55303E+17	neutral	Today is the first day of work for the Southern Indiana Blitz Build in Henryville. As you may remember\u002c last... http://t.co/yZynNQOo
2.46223E+17	positive	"On June 29\u002c Andrew Breitbart offered a $100\u002c000 reward to anyone for the \""""full \u2019JournoList\u2019 archive\u002c source fully protected\""""."
2.17287E+17	neutral	Front Line with Kamran Shahid Latest - 25 June 2012:  http://t.co/2JCqBfDJ
2.63601E+17	positive	Tomorrow night it\u2019s your chance to slay a dragon in Jerusalem\u2019s Old City! http://t.co/GDyXDvk8
2.37036E+17	negative	That girl Rhonda Rousey is BAD. And she\u2019s got 6 Ws all by way of 6 1st rd arm bars. #BadAss
1.7661E+17	positive	Premier League Team of the Week: Van Persie makes cut for 10th time this season as Szczesny\u002c Evans & Ashley Young star http://t.co/fVt3OB1Y
2.6297E+17	positive	First game of the season for the Lakers tomorrow #cantwait
2.52826E+17	neutral	LinkedIn Events: A Celebration for the Performing Arts in Television Film Theatre & Fashion November 24th 2012 Room 43 1039 e 43rd St.
2.6264E+17	neutral	Is Martin Atkinson being brought out on Wednesday to \u2019even it up\u2019
2.60817E+17	positive	@andiweimann i hope you start on Saturday \u002c no coincidence our best performances of the season Vs Swansea & NUFC you started. #AVFC #UTV
2.63546E+17	neutral	Gonzaga women win Cal Poly invitational - Wed\u002c 31 Oct 2012 PST: Gonzaga placed four golfers in the top 10 on... http://t.co/iNRDVfht
2.51077E+17	positive	$150 for George Strait in March at the Houston Rodeo?! looks like i need to start saving! :)
2.59705E+17	positive	Can\u2019t wait for tomorrow. Nervous but excited. Colo\u002c Taylor and Krul all back. How\u2019s the Mackem slayor feeling?
2.62206E+17	positive	In rugby news\u002c @BasRFC are winning 26-5 at Cobham\u002c with the four-try bonus point in the bag. See The Monday Gazette for a full report.
2.44246E+17	positive	Be sure to watch the broadcast premiere of the official 2012 Iditarod Race documentary - Sunday 6-8pm. http://t.co/M5Nm7VJj
2.6265E+17	positive	New listing coming in Laguna Hills\u002c CA! 5 bed plus bonus room\u002c pool\u002c 3 car garage...to hit the market officially tomorrow!
2.64047E+17	negative	2nd  Zen Dixie! If you don\u2019t read & share\u002c God will kill a baby kitten. I will haunt you w/  redundancies & bad puns. http://t.co/tU4iFLqG
2.63776E+17	negative	Ugh had ISS today \u002c gonna have it tomorrow too -_- #gay
2.46526E+17	neutral	Up next we\u2019ll be joined by Sunderland striker Louis Saha as we continue to build up to #safc v #lfc at the Stadium of Light tomorrow evening
2.58604E+17	positive	Plant City is babysitting NYC palm trees for the winter. Crap like this cracks me up! http://t.co/BmJAFvCA
2.64236E+17	neutral	Hi guys\u002c girls working tonight :- Passion\u002c Alice\u002c Harley\u002c Sky\u002c Stacey\u002c Adriana\u002c May\u002c Paige and Willow. See you soon x
2.6128E+17	negative	May the Giants go down faster then Fluke on date night.
2.638E+17	neutral	"I\u2019ve never sat through an episode of \""""Gossip Girl\"""" which does not inhibit me from calling it \""""Jim Henson\u2019s Bret Easton Ellis Babies\"""""
2.36509E+17	positive	Sunday night lounging! Jett Lounge is the destination! Big LEO celebration! Everybody free all night! Pool t http://t.co/d2GiHl6O
1.99936E+17	negative	@brentalfloss In Illinois\u002c schools are closed on Casimir Pulaski Day\u002c the first Monday of March. I have no clue who the fuck he is\u002c but w/e.
1.75158E+17	positive	March 1st is National Bieber Day ! Haterz u mad? Stay mad. Haterz gon hate. We love the Biebs <3
2.63163E+17	negative	SimCity delayed it\u2019s availability http://t.co/UNGAQdaO
2.59258E+17	positive	EXO & B2ST fans\u002c do follow http://t.co/NEkCCbND There may be some OTPs you ship alot there! ^^
2.62609E+17	neutral	"Crowd singing \""""3-2 to the referee\""""Utd fans may remember 2 Martin Atkinson games at the Bridge that went against them.Torres never a red tho."
2.45111E+17	neutral	#ESIAfrica Wescoal signs three year supply agreement with Eskom: 10 September 2012 - Junior coal mining group We... http://t.co/s04qgWTf
2.60256E+17	positive	Turns out Saturday\u2019s match at White Hart Lane was Ramires\u2019 100th for the club. That\u2019s a big milestone.
2.59416E+17	positive	Mark Martin\u2019s the 1st to crack 191 mph\u002c and now leads a MWR 1-2 (Bowyer 2nd) and Toyota 1-2-3 (Kyle 3rd) after 36 cars. #NASCAR
2.62377E+17	negative	Correction @BaltCoPS Marching Band is cancelled tomorrow\u002c why in the world wld we think they had common sense to cancel school so early duh!
2.60917E+17	positive	Happy Bday Big Boss!!!! @ChelseaIndo Happy Birthday Roman Abramovich (24 October 1966) Wish you all the best :)) #CFC http://t.co/dN9a07Rb
2.64049E+17	positive	@oomzee just realized i had 400 credits on my acc left\u002c got one pack nothing in it but a free pack with it\u002c di maria 2nd pack :)
2.60829E+17	positive	Babysitting all day tonight... blahhh.. but cant wait for Friday!! Club Pulse baby!!!! Whoot Whoot!!!!
2.26816E+17	positive	Open Lobby was fun today... Hopefully it\u2019ll be cool tomorrow too.
2.60918E+17	positive	Happy birthday Roman Abramovich (24 October 1966) >> Keep the blue flag flying high <3
2.64229E+17	negative	can\u2019t wait until saturday morning when im at work at 5am unloading the freight and i have maria on my ass behind me with the mop and broom
2.59056E+17	positive	So proud of the ladies from MY family group from Kremlin today who placed 3rd at the j-high state cross country meet! So proud of ya ladies!
2.63387E+17	positive	@parkiesc everythings good thanks mate (arsenal aside)\u002c jobs going really well - hope everythings well your end? Should be at cobham on Sat!
2.63567E+17	negative	If the world ends in December\u002c I\u2019mma find Justin Beiber and castrate him before I die.
2.14008E+17	negative	@rioferdy5 Runako Morton died in a car crash a west indies bats man charity event at the Rhum jungle  cottons tomorrow family need support
2.63362E+17	positive	"Jose Mourinho: \""""We want to win the playoff\u002c and if we win tomorrow\u002c that\u2019s best\"""" #HalaMadrid"
2.55725E+17	negative	@bhhopppps_24 and I\u2019ll pull out the Kentucky Derby  picture from 9th grade. #blackmail
1.75154E+17	positive	"\""""@Bieberbucks: March 1st is National Bieber Day! Wooohoooo! :)\"""" [Like it? http://t.co/vhccymul ]"
2.64178E+17	positive	I may not have been in much but you guys made it the best season ever @jendres6 @taysmith_2 Maria\u002c and Syd I love you guys
2.629E+17	positive	Happy 4th Birthday to Mersey! Celebrating with a new squeaky ball... My ears are not celebrating. http://t.co/hkG53dRJ
2.23027E+17	negative	"Badly judged joke from Herring. Joke may not \""""be about rape\"""" but reference to Rohypnol always evocative of such\u002c no matter the intent."
2.54329E+17	positive	Aaah\u002c just got Silent House in the post!! :D Gonna wait to watch it until tomorrow or Sunday though!
2.61695E+17	positive	Iguana in the desert. No shade. The sun is high in the sky. He can handle it. Don\u2019t bet against him.
2.43501E+17	negative	#youtubepolitics This is such BS.I may not make it to watch Bill Clinton lay one on Fluke!
2.63321E+17	neutral	It is official the NASDAQ market will be open in Wednesday
2.6338E+17	negative	Without Carl Nicks\u002c Bucs to shuffle O-line: Some major news out of the Tampa Bay Buccaneers on Tuesday afternoon... http://t.co/jAXDgq0P
2.52744E+17	negative	@usnews http://t.co/QEsN5NDJ  Too bad Mort Zuckerman does not believe in the 1st amendment NYDN website evil
2.63618E+17	negative	@qweenrobin Well Tuesday is a busy TV night state-side. I\u2019m still not done with the latest ep of Hart of Dixie!
2.61263E+17	positive	"GUYS! I found it! It was JIM HENSON and FRANK OZ in 1st season of SNL doing \""""The Land of Gorch\"""" ...statue was called \""""The Mighty Favog\"""""
2.63873E+17	negative	I honestly am 100% burned out with school. I may just end this education journey now. I cant stand this stress anymore.
2.26882E+17	negative	@StevieRyan I miss sunday nights where Mob wives came on then Stevie Tv would. Now I gotta put up with this Chicago Bullshit and NO StevieTv
2.51574E+17	positive	Let our Nov.6 vote be in Andrew Breitbart\u2019s name.  Let\u2019s show he DID NOT die in vain!   A vote for Romney=a vote for Andrew
2.44353E+17	neutral	\u2019Clockwinder-who wouldn\u2019t say no\u2019. Launch at the Commons on Tuesday. The biog of the late David Taylor is the untold story of a virtuous MP.
2.64169E+17	positive	Who wants to party with Tay and I Saturday night in Troy?! ;) for real though.....
2.63386E+17	neutral	Walking all the way to Isat in this weather and seeing a sign on the door saying class is cancelled <<<< but test postponed to Thursday >>>
2.26565E+17	neutral	5. Di Java Jazz tahun berapa Alex dan Beno berjumpa for the 1st time? #DIVORtrivia
2.55764E+17	positive	Cliff Avril says he\u2019s feeling fine following the bye. Said he thought he would have played had the Lions had a game Sun.
2.6375E+17	neutral	Core 6 Athletes 2012 Winter Banquet December 5th 6:30pm. Top prospects and college coaches from the B1G\u002c SEC\u002c Big 12\u002c MAC and MVC. #Compete
2.63154E+17	neutral	listening to POETIC JUSTICE for the 1st time #DontJudgeMe
2.19891E+17	neutral	Bill Carter of New York Times called. They are working on story about our renewal for tomorrow\u2019s paper. Charlie Skinner is doin\u2019 the talking
2.49375E+17	positive	And its finally here\u002c Strawberry festival today 9-5 and tomorrow 10-4\u002c thank you God for the answered prayer of no rain!!
2.64113E+17	positive	"\""""Hey everyone! My name is Courtney\u002c and I used to cheer at CEA! I am so blessed to have kept the amazing fri http://t.co/ODADgOQ1"
2.58985E+17	positive	Headed to McAdory High to speak to the football team. Get these boys ready so they can straight boom on Brookwood tomorrow night #LehGo
2.62611E+17	negative	Damn Drexel and Penn have canceled classes for Monday and Tuesday due to the hurricane.
2.36537E+17	negative	Premier League Team done ready for tomorrow. Bit of a risky tactic that might backfire in week 1! Now to get ready for NFL FF draft tonight
2.38597E+17	positive	7:23 a young savage named suadonte wright was born \u002c I love you baby & may your soul rest<3333 I miss you donnnn !
2.61423E+17	neutral	AVB Reveals Latest Plans For January: Andre Villas-Boas says he has sent scouts around the world to see if the T... http://t.co/oGbCXlnz
2.59859E+17	neutral	NEON theme! first round Monday night at the volleyball game in West Liberty! #wakawaka
2.6416E+17	negative	I\u2019m missing VCU\u2019s 1st scrimmage against VUU to study for an exam. Apparently #Havoc is here: 53-13 VCU up in just the 1st qtr. #damn
2.0138E+17	negative	Fan hit flush on the head by Harris English wayward drive on 1st. Lots of blood #hadtohurt #shoutfore #players
2.41063E+17	neutral	French Montana Live @ DC Star this Saturday #LaborDayWkend S/o @BennyT14 @DarnellMVP check it out >>  http://t.co/g3dZn27r
2.62331E+17	positive	If you\u2019re ever having a bad day watch Too Cute on Animal Planet. It\u2019s all about the 1st few weeks 4 baby animals\u002c mostly puppies & kittens.
2.63509E+17	negative	Anyone who Talks shit about the Lakers tomorrow at school and i will make sure i hit u as hard as i possibly can
2.36028E+17	neutral	Just delivered  a speech on IEBC preparedness for the March Election at ICJ conference at Mombasa Continental
2.60497E+17	neutral	Crimes against women: Khaps\u002c women panel meeting on Oct 28: It would be for the first time that Haryana khap panchayats and National ...
2.5184E+17	negative	"Martin Atkinson is referee tomorrow. If you don\u2019t remember\u002c he\u2019s the one who \""""missed\"""" Balotelli\u2019s shocking tackle on Song."
2.53006E+17	neutral	Army Wives until i sleep. Early and long day tomorrow.
2.54366E+17	neutral	East York vs. Leaside Friday Night Lights with @farhanmahfuz and the boys  http://t.co/zA88Hn6b
2.6274E+17	negative	i was going to Justin Biebers concert Tomorrow at dallas . buh the tickets had sold out.  ;\u2019c @justinbieber
2.64032E+17	neutral	@mallory1994 Vanessa\u002c Emily and I are going to the mall tomorrow. Vanessa still needs her outfit too. Aha
2.37002E+17	neutral	#Strikeforce Results: In an instant MMA classic\u002c Miesha Tate & Julie Kedzie went to war. Tate pulled out the W with sub at (3:28) of the 3rd
2.61261E+17	neutral	- Joseph Prince (FB):When your problems were in your hands\u002c the weight and the burden may have crushe...When you... http://t.co/ZnKsuOPt
2.55817E+17	positive	Maino and the mafia love at #infinity tomorrow for #hustlehardwednesdays w/ @djjstar @djfirstchoice @djself  http://t.co/ft1QOOGx
2.59351E+17	positive	@Kirsty_182 my older brother is going to see Tenacious D on Sunday and Dave Grohl is going to be playing the drums there!!!!!!!
2.64256E+17	negative	@TRX450R I\u2019m not sure I\u2019m going to Brownsville tomorrow
2.34141E+17	positive	AUCTION AUCTION AUCTION! Ms Miesha Tate (@MieshaTate) will be fighting August 18th on SF! Don\u2019t you want to feel... http://t.co/RPgbPPNh
2.54457E+17	negative	Silent House may be one of the worst movies ever.
2.52072E+17	neutral	"Now: \""""There\u2019s only one Roger Johnson\"""" to Winter Wonderland. But now a Wed corner...which ends with Mattock rifling high into the South Bank."
2.23453E+17	positive	West Yorkshire Police & CPS have advised Danny Care he will not be charged in relation to alleged sexual assault in Leeds on March 3.
2.16155E+17	neutral	"I\u2019m thinking about making August \""""Baby Month\"""" at Life\u2019s A Celebration. With tips and ideas for those expectant and new mums out there."
2.53137E+17	neutral	Tuesday is cleaning day at SHOP! And you all thought us Indys were all snorting caviar off Roman Abramovich and that #mythbusting
2.64061E+17	neutral	Choirs off next Friday or the one after that... Tryna get a handful of people to go out somewhere for dinner... Anyone interested??
2.12917E+17	negative	I rate Lee Dickson but Danny Care has to be on the bench sat for the 2nd test 60 mins with tired legs he will be dangerous #rugby #saeng
2.62724E+17	positive	Ranked 2nd in the BCS! Which is pretty much first because Bama isn\u2019t even real. Just another great day to be a Wildcat.
2.24509E+17	neutral	Red Cross: Syria conflict is now a civil war: The International Committee of the Red Cross said on Sunday it now considers the confli...
2.34095E+17	positive	@NEstaCKs it will be good for hoop so get ready dec .25 u kno we will c LAKERS vs Heat
2.38346E+17	neutral	GBU PM ready for reply on coal blocks: Congress: New Delhi\u002c Aug 22 (IANS) With the Bharatiya Janata Party (BJP)... http://t.co/Nf9Nqdaa
2.63827E+17	positive	@robyn_bryant well its my favorite 4th doctor story and its written by Douglas Adams. And if youve ever read the 1st Dirk Gently book (1of2)
2.09999E+17	neutral	EA #E3 News you may have missed: SimCity  confirmed for Feb 2013 & SimCity Social for Facebook; Crysis 3 Feb 2013 release <c>
2.56354E+17	positive	See you guys tomorrow at SM STA. ROSA! I\u2019ll be performing for SM Cyberzone grand launch event :)
2.57664E+17	positive	"October 22 .. See you @ SM Bacolod ! :\"""">  See you there SweeT Heart! <3"
2.60951E+17	positive	@tombraider I\u2019m awake! I love the cover of the new Tomb Raider! Can\u2019t wait till March 5th!
2.48696E+17	negative	Kinda pissed that I just found out that Breakout Kings got cancelled in may #taptotweet
2.50864E+17	positive	#NowPlaying Wrecking Ball - Aubrey O\u2019Day http://t.co/O518XTXx via @VEVO @ it\u2019s here!!!!! Her 1st Solo video
2.57319E+17	positive	Gonna be at SM Sta. Rosa today 4pm with Krissy & October 17 with Jasmine Curtis\u002c Khalil Ramos & Enrique Gil @ MOA See youuuu
2.64184E+17	positive	Driving to Tennessee tomorrow to see my brother this weekend!! Literally just what I need to get the shit in this town out of my mind.
2.41062E+17	neutral	@DropSquad2 French Montana Live @ DC Star this Saturday #LaborDayWkend S/o @BennyT14 check it out >> http://t.co/92odoLem
2.15224E+17	negative	@desboobs Breakout Kings went downhill when they killed the black dude first ep of the 2nd season.
2.64124E+17	negative	Anybody want 2 tickets to Jack White tomorrow at Ally Pally? Stuck in Matlock\u002c can\u2019t make it. Contact me!
1.76616E+17	negative	Well this may not sound nice but it\u2019s true that Runako Morton would have never trend in twitter in his lifetime :P ..... R.I.P. young man :(
2.53305E+17	negative	Just to be sure. Tomorrow is America Day\u002c right? Because I don\u2019t wanna be the redneck in a sea of gods
2.27475E+17	positive	@vegan_punk Ayup! Hope alls okay. We\u2019re heading Chesters on Sat if you guys are free and fancy meeting for some lunch? No probs...
2.59136E+17	neutral	Confirmed: Ice Cream Sandwich finally coming to the Droid Bionic tomorrow\u002c October 19th http://t.co/oQPagEhS #OMGDroid
2.6357E+17	negative	@S0litair3 @IDFsoldiergirl @PersianFarzad Bitch please!!! Who\u2019d you call a joke? I bet the only gun you ever held was Netanyahu\u2019s 11th thumb
2.44316E+17	positive	@ksiggystyle91 Good. Going to the fair to get an autograph from Miesha Tate tomorrow.
2.64066E+17	neutral	Open source misconceptions fading: IT Web: South Africa may be up to five years behind the rest of the wo... http://t.co/kZC3jZJ4 #linux
2.47809E+17	negative	Dongwoo gets so scared the whole time. This is like the 5th time he got scared because of the staff that\u2019s filming them lol ...
2.62855E+17	neutral	@NDTVProfit 1st is how reduce clout of RELIANCE in the Govt\u2019s pricing of LPG and other fuels.
2.63193E+17	neutral	Numerous treatment innovations presented at the Hands on Workshop on #Venous Disease\u002c tomorrow until Nov 3 in #Cyprus http://t.co/5E4ReL4f
2.64236E+17	negative	@AlexAndHisPants Revelations is the 2nd worst (1 was the worst) but III\u002c for mine\u002c is above I just because lots to do + naval battles
2.56551E+17	positive	Mark Martin winning the The No Bull Million during the Coca-Cola 600 were the 2nd most compelling set of laps I\u2019ve yet seen. #nascar #NSCS
2.38735E+17	neutral	Who\u2019s all going to the @ItsDevinMiles show tomorrow at Rex theatre?
2.6388E+17	neutral	I want <3   November 1 at Lucky Chinatown - Cinema 1 - Suddenly It\u2019s Magic - 1:00pm\u002c 3:30pm\u002c 5:40pm\u002c 7:45pm\u002c 10:00pm
2.49491E+17	neutral	Now that I think about it\u002c the rams looked like Gregg Williams was their DC last Sunday. I know how much the @nfl like Williams.
2.29043E+17	neutral	be sure to pick up a ticket for our show at the Rex Theatre\u002c August 9th\u002c Here! -> http://t.co/IF9d7Bea
2.08477E+17	positive	Check out the amazing World Music Festival organized for the 7th consecutive year by Rialto theatre in Limassol! http://t.co/P6g01OwK
2.56206E+17	negative	Maino thinks I\u2019m really going to this 2 hour tomorrow.. I\u2019m not going! I. don\u2019t. give. a. fuck!
2.63365E+17	positive	Mark your calendars ladies: Luke Bryan will be at the Houston Rodeo March 16th\u002c Then George the 17th!! @sarbeco @A_Festervan @KristenKLee
2.63803E+17	neutral	pops bought Red Zone for the NFL\u002c all NFL games on Sunday. he bought the NBA league pass as well.
2.63961E+17	positive	Big day out on 10Nov @QUOZhappens. Gallery hopping/talks/guided tours & more. My list of must see galleries/events   http://t.co/jPD62NeB
2.23557E+17	neutral	I went to the Marijuana March\u002c but I do not remember what happened there.
2.37038E+17	positive	Rhonda Rousey is too good! 6 wins in the first round by arm bar. She may not be beaten!
2.33138E+17	neutral	Henryville residents still waiting for help from the March tornados....more @ 6:30 on 90.1FM.
2.20438E+17	neutral	@PHSamsungMobile My 4th of July song is \u2019Ito Ang Gusto Ko\u2019 by Francis M. (Best for Independence Day here in the PH) #GalaxyPlayTrackoftheDay
2.55884E+17	negative	@BeingSelfMadee Man I\u2019m thinking as hard as a 12 inch dick on a Saturday morning that has to pee as bad a race horse at the Kentucky derby
2.32498E+17	positive	Don\u2019t forget to drop by the Barbican Centre\u2019s Conservatory tomorrow for our annual Summer Reading Challenge event! Ages 4-11  2-4PM FREE!
2.12128E+17	positive	Gut decision. Sharon Van Etten > Cat Power. Elicited emotion in me like the 1st moment I heard Trespassers William\u002c or Casimir Pulaski Day.
2.64194E+17	positive	LMAOO! @NVme68 gonna have to fight me now... Think Ima wear my Warriors gear tomorrow just cause... LOL
2.14355E+17	positive	We need some Sunday magic like his 62 in the final round of the Honda Classic!
1.76593E+17	negative	Idk how I feel about The Kandi Factory. Kinda cheesy? Yeah. This was a bad first episode. Not good enough to be a Sunday night show.
2.6426E+17	negative	2nd most dangerous beach in the world  Gansbaai\u002c South Africa This part of the world is great white territory. A... http://t.co/AxhM5nnE
2.41627E+17	negative	@andrewilamb Chesters tomorrow for the match with me and shoddy you cool motherfucker?
2.62345E+17	neutral	Alternative news: Black Triangle Sighting in Tucson\u002c Arizona on October 20th 2012 - Red circle with triangle cut... http://t.co/17nxAARp
2.4767E+17	negative	-.- today is Monday.. Damn it. I\u2019m gonna miss my Rui En\u2019s show tonight.
2.33747E+17	positive	Sitting next to Reid Hoffman\u2019s 2nd cousin at @PandoMonthly. He\u2019s a landscape architect to the stars :) #sonotintech
2.28771E+17	negative	@MoTheRipper I was like Shy Glizzy bouta be up at DC Star Saturday and he said Nigga no im not
2.62534E+17	positive	Sunday dinner\u002c Mersey side derby and Man u Chelsea. Decent day ahead
2.62993E+17	neutral	@AaronK_MN @Y4LYFE WCC Coaches: Gonzaga 1st place\u002c by a lot. #BYU 2nd\u002c barely. St. Mary\u2019s 3rd\u002c just behind BYU.
2.54764E+17	negative	Anyone know where I can buy arolladora tickets? For pico Rivera? On the 14th?? WSS sold out:(
2.4098E+17	positive	Hey don\u2019t forget our show at the Rex Theatre is Sunday! Anyone want a ticket contact us! http://t.co/qe99ciW0
2.3795E+17	neutral	@ZarifMiah I may have spent 5 minutes watching the poo traverse my sewers as my SimCity flushed its loos...
2.62354E+17	positive	@Boro 3rd in table and look good a great performance today. Lets drag that to the Mackems on Tuesday! #UTB
2.63563E+17	positive	Don\u2019t forget that the amazing Georgie Fame is bringing his smooth style Rhythm & Blues and his famous Hammond organ to @The_Millfield 14 Nov
2.38311E+17	positive	LEO\u002cVIRGO?! CLUB PULSE is the MOVE this THURSDAY! Leos & Virgos are free before 12! Also co-hosted by #Evalesco! Evalesco WILL be there!!!!
2.57177E+17	neutral	Haggins flipped by Hoya linebacker\u002c but he gets the 1st down!  1st and goal at the 5!
2.60908E+17	neutral	I\u2019m just going to wrap myself in the jamaican flag for America day tomorrow
2.6379E+17	negative	Pushing myself like no tomorrow to study for just a little more - not feeling good about tomorrow\u2019s Physics exam though. #4days
