NA	sentiment	tweet
6.32747E+17	positive	Lovely last day at Venice Beach before coming home tomorrow #venicebeach #cali #love https://t.co/BleSU4Tx47
6.32813E+17	neutral	fuck it im going to Tito's Tacos tomorrow and then to Venice Beach since its down the street.
6.32973E+17	positive	Happy Sunday. May your day be filled with delicious coffee. #vsco #vscocam #vscogrid @ Venice Beach https://t.co/HIG5Np8J0T
6.33391E+17	positive	Join me in supporting gender equality at the GoTopless Pride parade this Sunday in Venice Beach! http://t.co/Jyc6wx6L8U
6.33825E+17	neutral	@RachaelMadori Are u going to the #GoToplesevent  in Venice Beach on Sunday?
6.33858E+17	positive	"@EstherKuKu Venice Beach calling you,so is Seattle.first is new home,2nd is gr8 tour stop"
6.34089E+17	positive	Alex said he's gonna take me to Venice Beach Saturday and karla is gonna pay for my 5 star hotel by the beach.. SWEET THANKS GUYS#
6.34137E+17	neutral	Who wants to stay the night at my house tomarrow night an go to venice beach with me on Friday? I'll drive. Let me no trying to make plans
6.34235E+17	positive	I could take you to Venice Beach and watch the sun set Or I could take you to the Blippers game court seat
6.34435E+17	positive	"Photos from the @gotopless event in August 2013 on Venice Beach... see you all again this Sunday, August 23rd. http://t.co/9oDEOjB5FR"
6.34602E+17	neutral	"The new video from our amazing friends ""4th World"" from the island of St Lucia. Respect From Venice Beach,... http://t.co/vN5xVrSZxl"
6.34891E+17	positive	Its friday i just might hit venice beach #venicebeach
6.34942E+17	positive	"At Venice Beach, saw two guys playfully chasing each other with tasers. But you know, it is Friday. #yesplural #bff #YOLO"
6.35142E+17	positive	@PROLEEPRIEST Hi Priest! Have u heard from Kurt? U have come along way from when u 1st came 2 Venice Beach. All the best.
6.35348E+17	positive	#GoTopless Tomorrow Afternoon in Venice Beach! Come One Come ALL and let's make History!!!
6.35588E+17	positive	"It's Sunday, so you know what that means Venice Beach....Peace Frog live music at Venice Bistro!"
6.35597E+17	positive	"Sunday afternoon bike ride with my honey! Perfect day #Sundayfunday #mylove @ Venice Beach, California https://t.co/28qko27thu"
6.35843E+17	positive	"Venice beach, some tree and laying out in the sun sounds like where I need to be."
6.35916E+17	positive	Thanks to all the people on Venice Beach who helped us spread the happiness on Saturday. #happypassiton #meetkvell http://t.co/yPb3pH4qJQ
6.35983E+17	neutral	Nothing like a trip to Santa Monica &amp; Venice beach on the same Sat. Check out the pics of my trip with @tonyshout  http://t.co/mCqE4YH0x3
6.36018E+17	neutral	8:30 on a Monday night &amp; going to Venice beach lol
6.36061E+17	positive	"tomorrow a shooting day ! gonna spend whole day at Venice beach , maybe look up to GOLDs GYM"
6.36284E+17	positive	To my West coast  family and Friends this time tomorrow I will be In California ....spend about week on VENICE Beach lol .......BigDon
6.36326E+17	positive	"Want more #MosleyMayorga2 action? Come out to the official weigh in this Friday at Venice Beach, CA!!! @ShaneMosley_ http://t.co/dSCkFMNqfI"
6.36417E+17	positive	Jack Johnson from Jack and Jack if you see this please go to venice beach tomorrow morning or Santa Monica tomorrow night ok thanks :)
6.36463E+17	neutral	Venice beach exact. What the weather like in February ?
6.36517E+17	neutral	"Something called the World Go Topless Parade happened in Venice Beach, CA on Sunday and when you throw an even... http://t.co/TwzT5goU3O"
6.36599E+17	neutral	@latimes I want to see the video from the cop who owned his own body cam as he shot Brenden Glenn at Venice Beach on May 5th. #mystery
6.36621E+17	positive	"We shot this video in Venice Beach in June. We are pleased that it has 1,939 shares on Facebook! #CyrWheel https://t.co/3OtuGwjMvV"
6.37016E+17	neutral	VIDEO: Did you check out the topless protestors march on the Venice Beach to kick gender inequality? http://t.co/LZUpp4Zb2u
6.37021E+17	positive	"So who wants to drive to LA? Two parties in Westwood tonight, Venice Beach beach house Friday, back by Sunday."
6.37022E+17	positive	Sun in the sky you know how I feel #burningman #sunset #ninasimone 3 days! @ Venice Beach https://t.co/Y5L7t7IkuI
6.37328E+17	neutral	#EMA #MASSIVEACTION this Sunday at 12 Noon in Venice Beach at Rose Ave &amp; Ocean Front Walk on the sand!  Free... http://t.co/wRzUF2xlT6
6.37497E+17	neutral	"@stormchaserQ @VORTEXJeff @BDMphoto @markellinwood no one ever said ""When it's May, you go to Venice Beach"""
6.37497E+17	positive	Thursday I'm going to sing at Venice beach hope I cop some cash #prayforang #mixtapecominsoon
6.37766E+17	positive	Fun in the sun at Venice Beach! #beachbum #honeymoon #travel #mood #venicebeach https://t.co/Q0plVhaXQN
6.38057E+17	positive	Ahhhhh! Exactly! Tomorrow were going to Venice Beach!
6.38131E+17	positive	Another beautiful day...hanging out at #VeniceBeach #Sunday #LosAngeles @ Venice Beach https://t.co/LVA06zihAj
6.38235E+17	negative	A man was arrested Sunday in connection with a shooting at the Venice Beach boardwalk that left one man dead a... http://t.co/wjqn2qB4KA
6.38277E+17	negative	Man arrested in Venice Beach shooting death: VENICE &gt;&gt; A suspect was arrested Sunday in the shooting death of ... http://t.co/fvikTZGzHb
6.38473E+17	positive	Thinking about participating in #artdropday tomorrow! Maybe I will make some art overnight to drop in the Venice Beach area..
6.38749E+17	negative	Venice Beach lowkey trash but I only wanted to go to that shit the 1st time cuz of that Pac interview at Venice
6.38826E+17	negative	Update: Venice Beach hotel owner charged with murder in connection to Sunday's fatal shooting - http://t.co/bn0ocVII2U #venice #venicebeach
6.38921E+17	positive	@Megalyn Love Vixen- Didnt U used to be Pierre's neighbor in Venice Beach? I think I met u at one of his July 4 or turkey day parties..
6.38945E+17	neutral	Venice Hotel Owner Pleads Not Guilty in Slaying: A Venice Beach hotel owner pleaded not guilty Tuesday in the ... http://t.co/TjKiVAfLn0
6.39126E+17	positive	"@BreezyPuffs Lemme check AskJeeves. Ooh, how about an LA Rams game? You know what? This info may be dated... Just take em to Venice Beach."
6.39611E+17	positive	See you tomorrow Venice Beach. https://t.co/MNJHZ0rn7Z
6.39617E+17	positive	@mikillahh I'm going to Venice beach all weekend :( but maybe if you are here Friday night I'll see you
6.39833E+17	positive	"Hope everyone has a good weekend. If you're near Ventura, CA on Sunday come see me!! @ Venice Beach https://t.co/C0FClvusIi"
6.39982E+17	positive	There are still a few tix left for the 8PM Live taping of my debut Comedy Special Live From Venice Beach nxt Thurs http://t.co/fFlGf751Vf
6.40028E+17	positive	Venice Beach tomorrow and Runyon on Sunday. This bitch is doing it.
6.40283E+17	positive	@LanceStorm I'll be quiet now!  But @REALLiSAMARiE is posting Venice Beach pics! I can't get all the heat! Except for the heat from the sun
6.40356E+17	positive	"Venice beach meets the Southwest in SFValley! 4 bed 2 bath home $849,000  Open House Sun 9/5,  2-5pm  http://t.co/1JpTZVvLAN"
6.40537E+17	positive	"come watch Art House at the 2015 Fine Arts Film Fest Sat 12th at 5 PM  in Venice Beach, http://t.co/U7x4WX8ZZY http://t.co/EzrLkXQBVN #FAFF"
6.40545E+17	positive	Woke up to the sun shining and I got handed a @MillerLite and now we headed to Venice Beach! #Life
6.40945E+17	neutral	@Oogaooga Do you know where this is? It looks like it may be at a shoppe in Venice Beach CA.
6.40989E+17	positive	Matisyahu is performing at Venice beach on Saturday...might just have to buy a ticket :-)
6.41103E+17	positive	@ayelacey I loved it! I didnt wanna come back haha. Spending Saturday on Venice Beach and now back in this cold lol :(
6.41182E+17	positive	Probably going to hit up Venice beach tomorrow . Off next two days gotta do something .
6.32847E+17	negative	I wonder if my 3rd attempt to upgrade to Windows 10 will be the charm. I sure hope so it's taking several hours for each attempt.
6.32888E+17	negative	so the Windows 10 upgrade may mean that various assistive technology softwares financed by DSA don't work? Awh what? http://t.co/0ZISCtaIxm
6.32983E+17	negative	"Photos may not come tonight. Updated to Windows 10, reset computer and now it doesn't remember which photos it has and is currently 1/2"
6.33147E+17	negative	Intended to finish my Windows 10 slides for the Aug @NelaInfoSec event.  Couldn't connect SP3 to internet; gave up.  Must complete tomorrow.
6.33186E+17	positive	"Well, fully upgraded to Windows 10, I'll check it out tomorrow"
6.3334E+17	neutral	That decision to not update to Windows 10 keeps looking better all the time...  http://t.co/EZbJzTibxF
6.33363E+17	neutral	"@Fasdrak As long as it's not, like, a Microsoft game, probably not Also, Windows 10 runs on Xbone, too: this stuff may apply to that"
6.33387E+17	negative	#money Windows 10's Real Cost Is To Pirated Software And Games: Microsoft may be about ... http://t.co/Y7sCmhgUwp http://t.co/HrdENZhbxe
6.3343E+17	neutral	Blog @vowe =&gt; Don't be afraid of Windows 10 data collection - You may be worried about Windows 10 phoning home to ... http://t.co/pmGDo0Ko48
6.33438E+17	negative	Clearly you haven't upgraded to Windows 10 yet. Good night &amp; good luck! #Windows10Fail https://t.co/eGZ0BjVfgu
6.3347E+17	neutral	"While Microsoft's Edge browser has been available to Windows 10 users since its release on July 29, if you haven't... http://t.co/IdwMxNdoJ4"
6.33482E+17	negative	So apparently Sony VAIO laptops pre-installed with Windows 7 probably won't receive Windows 10 drivers until after November. #uninstallahoy
6.33497E+17	neutral	"Windows 10 upgrade icon trey keep bugging me, so I decided to give it a chance (at home I'm with Linux), may the force be with me.. /:"
6.33614E+17	positive	"@CurtisNatalie Were you able to successfully upgrade to Windows 10, Curtis? We'd be happy to help with any questions you may have!"
6.33625E+17	neutral	Seems like the free upgrade to Windows 10 may be worth thinking twice about. http://t.co/UxXIfpah1m
6.33634E+17	positive	"@armzmxz Hi, Armando! If you run into issues upgrading to Windows 10, keep us in mind for any questions you may have!"
6.33646E+17	positive	I might update to Windows 10 tomorrow now I have a laptop charger again. Is the general consensus still good?
6.33704E+17	neutral	Microsoft's Windows 10 testing resumes with a new preview release - Microsoft may have released the final... http://t.co/8lPDdCanq7
6.33889E+17	neutral	Internet Explorer turns 20. http://t.co/iWMwOdj7l3 It may well not have many birthdays left after #Edge was released with Windows 10
6.33923E+17	positive	KB3081424. Mean nothing to you? Install it on your Windows 10 machine and you may know all about it! http://t.co/AcOxnSSKd4
6.34002E+17	neutral	Some bad news for those who have PC games with DRM - you may want to think twice about upgrading to Windows 10 http://t.co/c8y46e8T47
6.34008E+17	neutral	@ChristosMatskas It's October 4. SP4 running Windows 10 on 10/4. I hope it doesn't cost $2015.
6.3408E+17	positive	"Win10 build 10525 brings more color, better memory management : Windows 10 may be on the market now, but that .. http://t.co/vHy3jgb6Hd"
6.34259E+17	positive	"IMHO, it may not be the NSA we should worry about. ""Windows 10 is the end of cloud-free computing"" http://t.co/bri1SI8aEj via @verge"
6.34341E+17	positive	"@tr0nk Are you still having issues with Windows 10, Karl? We're here to help with any questions you may have!"
6.3435E+17	neutral	"Also, it may take a few reboots before Windows 10 gets itself all together.  That resolved some initial problems.  @CounterpaneMont"
6.34422E+17	positive	Listeners of @SGgrc SN with concerns about Windows 10 privacy may find O&amp;O ShutUp useful - http://t.co/HkBO7Mi0FV and it's FREE!
6.34428E+17	positive	"Microsoft released Windows 10 on July 29th, and since launch there have been over 50 million installs of the... http://t.co/BcRhf1ZRT2"
6.34438E+17	neutral	"@indra503 We may need more details, Indrajit! Are you trying to perform a clean install of Windows 10 Pro on another PC due to HDD issues?"
6.34448E+17	positive	Intel shows off waking Windows 10 machine with voice command: Intel Corporation (NASDAQ:INTC) may have sidelin... http://t.co/bng3Znwwce
6.3447E+17	negative	"Fuck it, I think it may be time to give Windows 10 a try.  Once I finish this download, it's time to nuke this shit from orbit."
6.34483E+17	negative	BEWARE - if you do not have to upgrade to Windows 10 you may want to think twice before you do. We would warn you... http://t.co/B1iSmtLihL
6.34504E+17	negative	"I'm in the process of updating to Windows 10. Close your home windows, wherever you are.....my screams may soon be deafening."
6.34721E+17	neutral	The furthest I can schedule my Windows 10 upgrade for is the 23rd.. Looks like Microsoft are dragging me in whether I like it or not haha
6.34984E+17	positive	Time to build my 2nd PC with Windows 10
6.35129E+17	positive	Spending my first Saturday morning with Internet attempting to install Windows 10 on a nine-year-old laptop. Going surprisingly well so far!
6.3532E+17	neutral	"Upgraded to Windows 10, and everything was OK until I tried to play a DVD. Be forewarned you may need a separate install. I went for VLC."
6.35638E+17	negative	Upgrading to Windows 10 may be the worst computer-related decision I've made since deciding to play Neopets instead of going to class.
6.35754E+17	neutral	"@wmiddelkoop If you have nothing to hide and love being social with Microsoft and 3rd party, then Windows 10 is for you."
6.35851E+17	positive	"Happy 20th birthday, Microsoft Windows 95: Twenty years before it launched Windows 10 -... http://t.co/kPcGNO1Rhg http://t.co/vx7N9HP39D"
6.359E+17	neutral	"BitTorrent tracker blocks Windows 10 users: If you use BitTorrent a lot, you may want to r... http://t.co/VnhHFWWJ80 #InfoSec #Security"
6.35914E+17	neutral	Sat here ... waiting ... for my Windows 10 update ... one day ... soon ... they promised.
6.35949E+17	positive	Any evil twins you may have won't be able to break Windows 10's facial recognition security. So that's reassuring. http://t.co/6bUshfnfen
6.36E+17	positive	I've had my new Windows 10 laptop for 1 week. So far I'm loving the laptop and the OS. Only a couple of minor bugs with 3rd party apps.
6.36085E+17	positive	@SofiaAizura It may be a driver issue. Contact your laptop service provider to check for latest audio drivers compatible with Windows 10.
6.36104E+17	neutral	@Schrokit @RuthElleson Let's see what the update to Windows 10 will bring in October...my ancient 920 gets it too ;)
6.36374E+17	neutral	VMware Fusion is ready to put Windows 10 on your Mac: Parallels may have been the first to bring Windows 10 vi... http://t.co/Y6nuA1uxQk
6.36457E+17	neutral	"@HelloTomoro Hi- plz correct me if I'm wrong,after upgrading to Windows 10 the size of the pvm file is in kbs?May I know how did you upgrade"
6.36538E+17	neutral	"Windows 10 is now installed on over 75 million PCs, just four weeks after launch: 24 hours after its July 29 l... http://t.co/bGJpDIqIht"
6.36549E+17	negative	"Windows 10 may be installed on 75 million PCs, but how many of those rolled back to their previous version, like me? Suck it, Microsoft."
6.36667E+17	positive	@virtualCableTV We suggest you upgrade to Windows 10. See Andre's post: http://t.co/IxRoh1b5LO to troubleshoot any issues you may run into.
6.36693E+17	neutral	@knasher It's been doing it for a while. May have happened with Windows 10.
6.3673E+17	negative	1st blue screen of death in abt 7yrs and it happens aftr updating to Windows 10.Microsoft...*sigh* thought yall asses had it together by now
6.3681E+17	negative	Grandma's hiring some dude to work on her computer tomorrow.....  A bit worried.. he might try to get her to install Windows 10.
6.36908E+17	positive	I notice several people having issues with SAM Broadcaster on #Windows10   May I suggest http://t.co/zLrLoaIA82 it works great on Windows 10
6.36954E+17	positive	@fmanjoo Just saw apple's site. Apparently even Windows 10 users will be able to live stream the Sept 9 event. What do you think?
6.3696E+17	positive	FINALLY! Apple will stream their September 9th event for PC users as long as you're on WIndows 10 using Microsoft Edge.
6.36979E+17	negative	Serato DJ isn't compatible with Windows 10 yet :( ...got to spin on my old laptop Saturday.
6.37028E+17	positive	"Store app for Windows 10 updated with some new features and polish:  If you are on Windows 10 tonight, you may... http://t.co/vSq595Kfua"
6.37091E+17	positive	"Windows 10 user can stream the Apple event later Sept 9th, good"
6.37515E+17	positive	Just upgraded to Windows 10. Suspect I may have done something wrong as it all went incredibly smoothly!!!  #Windows10 #Microsoft #upgrade
6.37725E+17	neutral	"C'mon Windows, I just want to update to Windows 10. Is that so much to ask for?"
6.37745E+17	positive	Just got handed some flash drives with Windows 10! I'll be at the top of the giant escalator on the 6th floor for 10 mins. While suppl. last
6.37781E+17	neutral	Just a note to anyone running to the light to upgrade to Windows 10. You may experience issues with drivers for video &amp; printers.
6.37859E+17	neutral	Apple will live stream it's September 9 event to Windows 10 users http://t.co/QRv1nHyhDi
6.37874E+17	positive	Apple's special September 9th event will be live streamed online -- but this time Windows 10 users will also be able to join in the
6.37917E+17	neutral	@virginmedia no someone on the phone when we reported it on Thursday morning. I wanted to do the free update on Windows 10 yesterday
6.37921E+17	positive	What if you downloaded Windows 10 on July 29 and have buyer's remorse after trying out the operating system? Like... http://t.co/9PrL8ZxTnF
6.37969E+17	neutral	@WindowsSupport I reserved it 1 week before Windows 10 officially came out on the 29th
6.38044E+17	positive	"I think $MSFT might've finally ""got it"" with Windows 10...or at least may be getting closer-it ain't mad me mad yet lol"
6.38117E+17	negative	"Just spent 5 hours babysitting my 5th attempt to upgrade to Windows 10 without success. Not sure what's wrong, but it's getting ridiculous."
6.38303E+17	negative	"anyone having problems with Windows 10? may be coincidental but since i downloaded, my WiFi keeps dropping out. Itunes had a malfunction"
6.38508E+17	positive	"Duolingo jumps from phone to Windows 10 universal app: Perhaps, the adoption of Windows 10 thus far may be sta... http://t.co/aZmUgdL8Qr"
6.38837E+17	neutral	@ToddKlindt Pieces of it existed for Pro and Enterprise when Windows 10 launched on July 29. Its just that it wasn't made clear until now.
6.3898E+17	neutral	@aaaaazhr He may need to contact his PC system operator to update his drivers to the latest drivers which are compatible with Windows 10.
6.39006E+17	positive	Intel hopes its 6th gen chip range for Windows 10 will be a tablet killer: The company is hoping that the chip... http://t.co/vIWc0lzlAZ
6.3901E+17	positive	@baikunth We've met a lot of happy Windows 10 campers here. What seems to be the problem with yours? We may be able to help. :) ^MM
6.39075E+17	neutral	Busy off day. Watching #HardKnocks while upgrading to Windows 10 finally. May need a nap.
6.39095E+17	positive	"Interesting, Apple is allowing Windows 10 users to watch the next keynote stream with Edge http://t.co/bEbt1z0hfh http://t.co/mKtUerjoLp"
6.39212E+17	positive	@Blue_Glaucus @nvtweak @GabeAul @ZacB_ I will make a og lost in bow to re activate Windows 10 preview tomorrow then.
6.39213E+17	neutral	"@Spuggy_m If you upgraded to Windows 10 you may be able to perform a clean install with the Windows 10 ISO download. If not, you need 1/2"
6.39259E+17	neutral	"New HDD and heatsink installed, just need a new GPU now, tomorrow I'll install by current card temporarily and install Windows 10."
6.39264E+17	negative	@AllAllen7 If the issue only occurs with Windows 10 and not your other PC or device. It sounds like the issue may be with Windows 10.
6.39269E+17	negative	Upgrading to Windows 10. Might not be recording tonight after all. May need to cancel tomorrow night's stream to record Fable.
6.39529E+17	positive	@collin_hoover13 Great! Feel free to contact us with any questions you may have. Enjoy Windows 10!
6.39787E+17	neutral	Just upgraded to Windows 10. I may be among the few people who liked 8.1.
6.39925E+17	positive	"OneNote app for Windows 10 now lets you insert a photo from your camera   Microsoft  September 4, 2015 http://t.co/55iUTQGLLZ Cool Tech!!!"
6.39942E+17	neutral	"Welp, this is it... I am upgrading to Windows 10. I may make the dumbest decision in terms of computers. Who knows? http://t.co/pg4QX3tgpp"
6.40322E+17	positive	"@CFhiker Hi Chris, Windows 10 is released in phases, If you want to upgrade now, you may refer to instructions: http://t.co/2lNHid9jUz ^SJ"
6.40521E+17	neutral	"3 Windows 10 Privacy Settings To Look Into: Windows 10 may have come with an improved interface, but ... http://t.co/AwkuqxwseS #windows"
6.40651E+17	positive	"Spent Sunday afternoon upgrading to Windows 10 on my primary machine. Mixed opinions so far, but I'll get used to it."
6.40807E+17	positive	@24Sanjaysanju 1/2 We appreciate your interest. You may check out this link: http://t.co/RG0Up9Kf1C to know more about Windows 10.
6.40876E+17	positive	"@ejrainfordbrent @norcrosscricket needs to upgrade to Windows 10, then can do away with the mouse forever. Oh, that may not be right"
6.40957E+17	positive	"Microsoft Remote Desktop app for Windows 10 lets you be more productive   If you  September 7, 2015 http://t.co/4yD8haLszz Cool Tech!!!"
6.41284E+17	positive	"Do you want to learn more about Windows 10? Our next Windows 10 class will be held on Thursday, September 10 from... http://t.co/ibvKEjTZYQ"
6.41314E+17	neutral	"Apple to live stream September 9 event: How you can watch For the first time in a while, Windows 10 users can... http://t.co/9ynKkgqkiU"
6.41321E+17	neutral	"@SambahawkBW @beano160 Windows 10 may have done it, but that was just your computer so it shouldn't stop others from upgrading."
6.41609E+17	negative	My AD/DA interface drivers just went BOOM!  It seems Microsoft is forcing me to upgrade to Windows 10. I may gone some time...
6.4165E+17	neutral	Windows 10 users can watch the #AppleEvent using Microsoft's new Edge browser Stream link: http://t.co/3OsszEtg0D http://t.co/KG9SV7jL4a
6.41654E+17	negative	"@squeejay this is on Windows 10, may have something to do with it; everything else is also slower than sh** through a funnel since 'upgrade'"
6.41185E+17	positive	"Frontier Developments has announced the Xbox One version of its space exploration sim, Elite: Dangerous, will launch on October 6.Spe..."
6.4119E+17	neutral	@ash_purnell96 how you getting it on 15th and don't say changing your time zone on Xbox with ea access hahaha
6.41204E+17	negative	"Microsoft needs to get their shit together. Xbox live just went down for a 2nd day, what a fucking surprise @XboxSupport  #xboxlive"
6.41207E+17	neutral	@Battlefield quick question. Is Battlefield 3 going to be available for backwards compatibility on Xbox one this November?
6.41215E+17	positive	STREAMING TONIGHT!! 1st Xbox one stream FIFA 16 xD then maybe some world of Warcraft learning new Mage stuff with razer naga xD
6.41225E+17	positive	@Burdy75 I have Castle Crashers on 360 but on Xbox One it'll be free for me so yeah I'm getting it Wednesday
6.41226E+17	positive	@EGN_Dragoneez that game was a lot of fun. They should've been came out with a 2nd one. I'm glad it's coming to the Xbox one.
6.41235E+17	positive	Xbox One will let you take screenshots in March http://t.co/uxrvbqJuPK
6.41239E+17	negative	"@XboxSupport abt time we got a reply from xbox 4 hours and counting, this is the 3rd time in a month what u doing to fix this issue xbox"
6.41257E+17	positive	"Tuesday Tech Tips: Windows 10 finally shows some real Xbox integration, and you can use it to log into your Xbox... http://t.co/N166uykcCW"
6.41262E+17	neutral	@TheDiddIer @GloShon xbox one skype with squad tomorrow are yall down
6.41265E+17	negative	So the Xbox live servers are down. No more Cod till Friday :(
6.41276E+17	positive	Thanks to @progamecards for the chance to win 12 Month Xbox Live Gold! https://t.co/SYc3k8NDZm #progamecards #winxboxlive
6.41282E+17	positive	Elite: Dangerous available on Xbox One October 6th: Elite: Dangerous was first announced as coming to the Xbox... http://t.co/xCo0xOoXew
6.41284E+17	positive	@BBKDRAGOON @CatStacheInc or 20th if you get the collectors or xbox version
6.41285E+17	positive	@BBKDRAGOON @CatStacheInc no doubt about that. I may get the Halo xbox since my bro wants mine and I have $$ for once...
6.41291E+17	neutral	@xL3GND following and added on xbox may i get an invite when ur on if you have room thanks in advance GT - Eptic Wolf
6.41291E+17	positive	Castle crashers free for Xbox one. Tomorrow!! Only  for those who owns the game on Xbox  360.  I'm ready for this! http://t.co/CvcNflakM2
6.41297E+17	positive	@BenAves @lukepatterson90 Ryan kindly gave me a month free trial code. Gonna renew it when my Xbox lives needs renewing... On the 12th
6.41297E+17	neutral	@orangejunkie it may work cause it keeps un syncing from the Xbox one
6.41301E+17	neutral	Transferring game data on xbox one and ps4 this may take a while #Destiny #TakenKing notice the #gjallarhorn http://t.co/pvH7NQW6lB
6.41305E+17	negative	@thepieface I hate it more. My Xbox controller is in London so I can't play until sunday
6.41307E+17	positive	@Bungie do us Xbox players get a chance for hawkmoon td or the 15th?
6.41313E+17	neutral	"@Bungie @MoreConsole Are Xbox players able to get the Hawkmoon, Monte Carlo, and 4th Horseman as of today? Or will we have to wait til 9/15?"
6.41325E+17	positive	"@ItsVonikk We're showing players online in Titanfall on Xbox One, so it may be best to contact an Advisor for one-to-one support."
6.4133E+17	negative	"So, I have to wait until the 15th for The Taken King on Xbox? This some bullshit"
6.41336E+17	neutral	2nd day in a row @SmiteGame isn't giving me xp on Xbox...maybe take a second away from your steam launch and fix what's already out?
6.41337E+17	neutral	@ltsRogue he lives in the Middle East so he's not gonna be on Xbox again until like tomorrow morning
6.41346E+17	positive	@JemelOneFive since my birthday is October 18th any chance going on xbox with you?
6.41349E+17	neutral	Well I'm never going to get my Xbox back unless I win this bet on Saturday
6.41351E+17	neutral	Can't even start the update till tomorrow can't even play my Xbox till tomorrow because of the movers
6.41351E+17	positive	Castle crashers remastered on xbox one is free if you have the original on xbox 360 till 20th Sept. Releases today. #castleCrashers #XboxOne
6.41354E+17	neutral	Xbox Live Deals with Gold for September 8th: 'Evolve' &amp; 'Battlefield' http://t.co/QuduyssIrh http://t.co/YOVS4NtYdv
6.41355E+17	neutral	"Microsoft's cunning plan to save the Xbox from Apple: Tomorrow, Apple will reportedly introduce a new version ... http://t.co/KVbEGR7DSp"
6.41355E+17	positive	I'm proud of what my Xbox live Gamertag is going to be tomorrow. Me and my friends just thought of it.
6.41361E+17	neutral	"@CptAnarchy Xbox servers are having issues, just give it until tomorrow or something"
6.41365E+17	negative	@MrTLexify my Xbox box live expired last Friday the struggle are real
6.41378E+17	negative	Just sitting here staring at my Xbox waiting for the #Destiny update to finish downloading. 30 + minutes. I may die waiting...
6.41379E+17	positive	Friday is about to be such a great day frist day on my new Xbox one
6.4138E+17	neutral	"@Be2happyHappy Sorry for any delay, you may want to bring any abusive language to the attention of Xbox support. ^TO"
6.41384E+17	positive	@BlackPanthaaYT oh lol. also turn of the turn off timer on the xbox so it dont turn off. that may also help
6.41391E+17	negative	What will the Destiny 2.0 patch be at when I get home? 70% 48%? 95%? 2%? Who knows. My Xbox may just be on fire the way things were going.
6.41391E+17	neutral	Come on xbox for some chilled 2.50 wagers and I'm sat here playing against people dripping it
6.41391E+17	positive	pay day tomorrow debating if I should cop a ps4 or Xbox one
6.41394E+17	positive	Need a person with a 2box / 2nd Xbox. Will get free EB
6.41399E+17	neutral	@Bungie @BungieHelp those of us on Xbox can't even play the damn game until the 15th.... 2.0.0 isn't even 100% and it's a FAIL!
6.41402E+17	positive	"played and perfected Dragon's Dogma on Xbox 360 &amp; PS3. come january, it'll happen on PC too"
6.41404E+17	positive	@Fatebringer5 I don't have trials sorry dude. September 15 I'll have it ! You can add me on xbox one though :)
6.41404E+17	neutral	@blowfishstudios when will the Xbox one codes be given out for gunscape? It releases tomorrow right?
6.41405E+17	negative	@BungieHelp I've sat here since 7 its now 1am and it has moved 2% i'm off if it's not done when I wake I'll be ringing xbox for a refund.
6.41406E+17	positive	@FalseXGod for the division? If so yes first on Xbox in December and then ps4 at a later date
6.41407E+17	positive	Lovers in a Dangerous Spacetime hits the Xbox One tomorrow. Checking it in 10 at http://t.co/hmxinPjBVm #twitch http://t.co/pKyObOITVl
6.41413E+17	positive	@SoaRRolex make sure u get your 2nd Xbox and get  BIGG TERRY on there to setup for us
6.41418E+17	positive	@SegmentNext I got an xbox one on the 7th of April this year and it looks good for zombie games
6.41421E+17	positive	Madden 16 for XBox One and Ps4 for 49.99 @Target ends i think on saturday night: Went to a target store and saw it http://t.co/jExLQdRqtt
6.41425E+17	positive	"@tamaki_ebooks well I'm getting an Xbox one on the 18th so don't worry, I'll be able to talk about it soon. I just don't know if I wanna-"
6.41426E+17	neutral	"Sat down to play Xbox, remembers I have to make lunch for tomorrow. Lousy adulthood Interfering with with my mindless entertainment."
6.4143E+17	neutral	@xboxsupport1 may not be relevant but I am also an Xbox preview memeber with which we have had a couple of mysterious updates recently
6.41437E+17	neutral	"Having Xbox downloadable games always release on Wed. was such a smart move. Now, it's chaos. No idea what's out or when."
6.41437E+17	neutral	Elite: Dangerous confirms it will be available on Xbox One October 6th http://t.co/0d7Nzh8f3q
6.41439E+17	positive	What are you guys doing on Xbox still like High school doesn't start tomorrow for you guys lol
6.41442E+17	positive	"@hubecube_ @rocket5studios it's currently live on Xbox, it will be tomorrow  Steam and PC"
6.4145E+17	positive	Wednesday or Thursday morning to get my Xbox one and ultimate edition so ready for it #GearsofWarUltimateEdition  https://t.co/5ZF6RulutV
6.41456E+17	positive	Got Destiny updating on the PS4 and Xbox One. I should be able to play on one of them by tomorrow lol.
6.4147E+17	positive	We Will be recruiting for gears of war ultimate edition on the Xbox one on Friday at 7:30 PM for  chance to join team decay  reapers#
6.41473E+17	positive	"Come on xbox, I just want to play Destiny! I hope its better by tomorrow"
6.41473E+17	neutral	"@JETSxMUNOZ I'll explain tomorrow son but basically shorty sold my Xbox, not to mention all my games but just know we back &amp; she'll get hers"
6.41473E+17	positive	I got my 1st achievement on the xbox one: watch Netflix 7 days in a row.
6.41477E+17	negative	"no roommate, you may not get on Xbox live at midnight and talk deadass loud with ur online buddies when i have an 8 o'clock in the morning.."
6.41478E+17	positive	@PlayStationNZ I thought about getting this for my Xbox One but I may as well 'throw my hat in the ring' here and try to win this version!
