NA	sentiment	tweet
6.40558E+17	neutral	"9am sun: I hope my neighbors just heard me ask my phone to google ""Sarah Palin's makeup routine"" and then sneeze like a lumberjack 3x"
6.40559E+17	negative	@CNN - When you waste Sunday pretending Sarah Palin or her opinions are relevant you just admit that you've given up on being a news source.
6.40563E+17	negative	"I think Sarah Palin may be one of the dumbest (former) political figures I have heard in my life. ""Speak American?"" Just shut up and go away"
6.40585E+17	negative	I think Sarah Palin may have a health issue . I had a hyper - active thyroid and I still can't remember all of the odd things I said &amp; did.
6.40591E+17	negative	"Watching Sarah Palin telling people to speak ""American"" was the highlight of my Sunday. That was some classic self destruction."
6.40596E+17	negative	Why does the media keep giving this brain dead moron air time?  Former Alaska Gov. Sarah Palin said Sunday she... http://t.co/IMWHN4wJ5v
6.40613E+17	negative	"Someone may want to let Sarah Palin know that American is a nationality, while English is a language."
6.40647E+17	negative	It's possible Sarah Palin may be more of a moron than trump.. They said it was impossible
6.40649E+17	negative	"How is sarah Palin still in politics. She was and still is the embarrassment of the Gop, but she may be out done by some douche &amp; his toupee"
6.40662E+17	negative	"I miss when Sarah Palin was a bigger deal, she was so easy to make fun of. Saturday night live got so fucking lucky with her."
6.40691E+17	neutral	We need to thank the Left for making Gov. Sarah Palin trend ALL DAY on the Sunday before Labor Day on Twitter. Thanks guys.
6.40695E+17	negative	Shouldn't Sarah Palin be putting her  little mind onto maters such as 'who is the baby daddy for my 4th grandbaby??
6.40702E+17	neutral	"Sarah Palin Orders Immigrants to ""Speak American"": Speaking with CNN's Jake Tapper Sunday, Palin blasted Spani... http://t.co/jed7IyikKM"
6.40717E+17	neutral	'Sarah Palin' appeared on Sunday 6 at the 14th place in the Top20 of Birmingham's Trends: http://t.co/MdAVbFpaI1 #trndnl
6.40743E+17	neutral	"Sarah Palin wants Americans to ""speak American"". Unlike her to make a gaffe... http://t.co/qJdEkMlAbN"
6.40746E+17	neutral	"Sarah Palin wants immigrants to the US to speak some new language called ""American"". http://t.co/V7YlTYOU3V #US #NotOnion"
6.40762E+17	positive	"She may have said ""speak American"" but Sarah Palin is right. Any immigrant to a foreign country needs to learn to speak the language there"
6.40767E+17	neutral	Sarah Palin announced Sunday night that she will be joining Donald Trump and Ted Cruz at the Stop the Iran... http://t.co/xKxoVtcEyj
6.40787E+17	negative	"Some low hanging Monday fruit:  ""Sarah Palin says immigrants to the US should 'speak American'"" http://t.co/aaKybqiLbK"
6.40793E+17	negative	"Sarah Palin says US immigrants should speak ""american"", does she mean Navajo or Sioux? http://t.co/SLfVeoMb6C"
6.40796E+17	neutral	"WASHINGTON -- In what could be a bid for a post in a future Donald Trump administration, Sarah Palin emerged out of the weeds on Sunday"
6.4081E+17	negative	"Sarah Palin got French &amp; Spanish ""all mixed up"" in High School. She would, wouldn't she. http://t.co/PHOgLNQduR."
6.40816E+17	negative	Sarah Palin says US immigrants should 'speak American' http://t.co/mQQ4Vk6CVs &lt; Errrr she means English right?
6.40824E+17	negative	"@guardian ""Speak American"" that may just sum up how stupid Sarah Palin is. I thought they spoke English in the US or a bastersised version."
6.40832E+17	negative	Fantastic! Sarah Palin demands that migrants to USA 'speak American'. Can't make this stuff up. http://t.co/rxPfEubTiW
6.40846E+17	negative	Hahaha - Sarah Palin wants immigrants to speak 'American'. They don't make 'em much dumber than her - http://t.co/JEwngB6Udt
6.40848E+17	negative	Sarah Palin says immigrants to the US should 'speak American'. Just think: she could have been the Vice President http://t.co/IB1P4umes0
6.40877E+17	negative	"Today, Republicans will talk about how much they appreciate workers. Tomorrow they'll work to crush worker rights. #LaborDay sarah palin"
6.409E+17	neutral	Sarah Palin is set to return with an uproarious new stand-up special premiering this Saturday night on HBO https://t.co/DC0bL1E8sm
6.4091E+17	negative	"@realDonaldTrump I despise Sarah Palin. You may want her support, but she'll end up sinking you like she did McCain. Proceed cautiously."
6.40929E+17	negative	"Saturday Night Live is going to have to find a new actress to play Sarah Palin, she's aged too much for Tina Fey to play her now."
6.40953E+17	negative	@amandapalmer methinks one of the things that God dumped may have hit Sarah Palin on her noggin
6.4097E+17	neutral	"Sarah Palin tore into ESPN on Thursday night, calling the network ""whimpering"" and ""intolerant"" for suspending baseball analyst Curt"
6.41025E+17	neutral	Sounds like a Sarah Palin line that didn't make the cut for being too crass and glib. https://t.co/1hZ5pRxqq4
6.41044E+17	neutral	#politics Dark side of the secret ballot?  Donald Trump and Sarah Palin may win big by going nativist  https://t.co/yASAs8BL5R via @TNH_News
6.41048E+17	neutral	"When Sarah Palin was tabbed as John McCain's running mate in 2008, the folks at ""Saturday Night Live"" decided ... http://t.co/b6AO4Ix2pt"
6.41049E+17	neutral	"Sarah Palin may want us to speak American, but if she is in President Trump's cabinet many of us will be speaking Canadian. Andy Borowitz"
6.41065E+17	negative	Sarah Palin came out of a hole to let you know she's still shockingly ignorant http://t.co/VvhBzwGQQv
6.41071E+17	negative	"In boxing a 1-2 punch means a potential knock out If George W Bush was the 1st Punch in America's face, we were lucky to escape Sarah Palin"
6.41102E+17	negative	How does Sarah Palin stay so tan when she lives in a state that does not see sun 50% of the year?
6.41105E+17	negative	"The amount of people on Facebook sharing the Daily Currant article about Sarah Palin is hilarious. (Guys, it's satire. C'mon people.)"
6.41151E+17	negative	@MJosephSheppard Never said that the Dems weren't mistake-prone. Sarah Palin is just PATIENT ZERO for THE STUPID. In her defense GBW was 1st
6.41228E+17	neutral	"Sarah Palin to join Donald Trump and Ted Cruz at big rally in D.C. on Wednesday, 1:00 PM at the Capitol, to protest Obama's Iran nuke deal!"
6.41244E+17	neutral	#NoIranDeal DC Rally tomorrow with @realDonaldTrump @tedcruz &amp;  Sarah Palin  Remember our Hostages #BringThemHome http://t.co/fX6juOe6T5
6.4129E+17	negative	Sarah Palin may have some kind of organic brain damage.  She's incoherent and inappropriate most of the time. https://t.co/JNn71bj06z
6.4129E+17	negative	"Donald Trump, Sarah Palin, and Ted Cruz are going to be speaking at the Capitol tomorrow and I'll be in class. Damn."
6.41301E+17	negative	@daxgyetmhanaak people wholeheartedly believing satire about Sarah Palin is what got her the reputation she has in the 1st place.
6.39664E+17	negative	Maybe this judge is on to something..unintended consequences to make SCOTUS listen https://t.co/MnJAX4eKpO
6.39783E+17	neutral	"Judge argues that since TN, per SCOTUS, can't determine what a marriage is, then it can't rule in contested divorces. http://t.co/xgocY3pvSF"
6.39799E+17	neutral	"Even the SCOTUS says the 2nd A can and should be restricted, David!  https://t.co/PkIUPC4wU1"
6.398E+17	negative	@Petapup1 @S3nt13ntB31ng @SaculSacul won't  be the 1st time SCOTUS violated the Constitution &amp; won't be the last.
6.39814E+17	negative	@simonbalac @Yordydonald @ABC BAD example she worked Th since January(&amp;her mom worked there4 35 yrs) BEFORE SCOTUS gave homos special rights
6.39815E+17	neutral	@jaxx613 @MGBazemoreJr @JoeC1776 @jsavite And the Constitution says that SCOTUS decides what is constitutional.  We may not agree.
6.39815E+17	neutral	@FoxNewsLive  The Law of the land is religious freedom 1st Amendment protects RF not FRF. SCOTUS was wrong. Kate Smith is right
6.39828E+17	positive	"@magicalvidyacat Seems fitting that there's a parallel there, and that SCOTUS used 14th Amendment to override the 10th. @Rinaxas"
6.39841E+17	neutral	@jteberhard @cherry1779 The ssm isn't the issue here. That was settled by SCOTUS in June. This is about following the law
6.39842E+17	neutral	You say it's not a right. SCOTUS says it is. Constitution says we follow SCOTUS. Fucking done! https://t.co/iyANr58fvq
6.39846E+17	neutral	".@JTSoutherland What the 14th says or doesn't say is not up to you. The words have meanings. Legally, SCOTUS decides. They have."
6.39847E+17	negative	@PoliticalLaughs @kesgardner Besides I don't believe that SCOTUS has the power to overturn state marriage laws per the 10th amendment
6.39871E+17	negative	"@Yowan @EyeAmSMF  However, I don't think today's SCOTUS and Fed Govt would interpret the 9th that way.  9th &amp;10th have seemingly disappeared"
6.39878E+17	neutral	@LizSchmidt3 SCOTUS determined that to be the 14th amendment's due process clause and equal protection clauses. #Oberfeige #readityourself
6.399E+17	neutral	Anybody asking what law #KimDavis broke needs to sit in on a 5th grade social studies class and learn the role of SCOTUS.
6.39908E+17	neutral	"Religious freedom, purposely protected by 1st A., is now trampled by the SCOTUS decision on gay marriage.#ImWithKim http://t.co/uarVbr8BE3"
6.39921E+17	neutral	Nope. Look at the SCOTUS rulings on the motto. They call it ceremonial *deism*. It's not reaffirming Christianity. https://t.co/ff8ytcQBK4
6.39924E+17	neutral	@aquapub I know I'm stupid but it seems SCOTUS has established marriage as a right via 14th. Kim was denying people who legally qualified.
6.39942E+17	neutral	@rogerthatone @FarRightofLeft_ @C0nservativeGal Legally I would say yes if you accept SCOTUS decision And actually to litigate it that's 1st
6.39955E+17	negative	The 1st Amendment is being ignored while the new federal right to marriage equality made up by SCOTUS (marriage... http://t.co/qtq3hg7wj1
6.39971E+17	neutral	"@JohnHallJr @Pattyf1234 supreme law that SCOTUS uses to interpret the laws made by congress. Even then, congress may overturn SCOTUS."
6.39977E+17	negative	And @whytology article 3 gives SCOTUS no legislative powers and the 10th amendment is clear. The 14th sec 5 requires an act of congress.
6.39996E+17	neutral	lol do you think SCOTUS just sits there and eats bonbons? They ruled under the 14th AD from an ohio court ruling https://t.co/nZDHe7PHyf
6.4002E+17	neutral	"@rbassilian @souperfan2013  Actually there were many laws passed by many people in the states, SCOTUS just ignored the 10th Amendment"
6.40021E+17	negative	"@jspoupart @JoeC1776 no. Congress makes laws and the SCOTUS settles disputes. In this case, the 1st Amendment lost."
6.40051E+17	neutral	"@pnkust @USSupremeCourt Here, this will explain SCOTUS decision on SS marriage as it applied it to 14th Amend.  http://t.co/WqHlbCq9wS"
6.40083E+17	negative	"Thanks for hating America, SCOTUS. I hope you all get cancer. OK, good talk. cc: @POTUS  https://t.co/AnHRsuuuYE"
6.40141E+17	neutral	@GeoConservative @peltier_maggie and SCOTUS ruled any law outlawing same sex marriage is unconstitutional for violating the 14th
6.40145E+17	negative	@realDonaldTrump  Disappointed on your comment on SCOTUS using the 14th amend to void MILLIONS of legal votes by state citizens. Sad USA
6.40184E+17	neutral	(Which is why Kim lost with the 6th Circuit and SCOTUS) https://t.co/Po3u10Djn8
6.40189E+17	neutral	@scrowder What if SCOTUS says 2nd amendment arms don't mean guns and elected official disregards it?
6.40191E+17	neutral	@MichelMig0123 @CatholicLisa ...the SCOTUS could rule tomorrow that the entire Bill of Rights is unconstitutional and it would be binding!
6.40196E+17	neutral	"@CorrellioRedux lol you still don't get it, Kentucky has ratified the 14th Amendment which SCOTUS says gives equal protection to marriages."
6.40202E+17	positive	".@marklevinshow's Friday first hour focused on the SCOTUS unconstitutional redefinition of marriage, and the case of #KimDavis. Excellent!"
6.40211E+17	neutral	@LelandVittert clarify religious freedom in SCOTUS ruling or the 1st Amendment stands in contradiction of the ruling.
6.40213E+17	negative	"Suggestion - get familiar with 1ST Amendment.  it pretty much strikes down all SCOTUS rulings regarding gay marriage, holiday celebrations"
6.40216E+17	negative	"6th circuit &amp; SCOTUS denied #KimDavis appeals &amp; upheld Bunnings order, what the heck makes her crappy lawyer think they'll do something now?"
6.40222E+17	neutral	SCOTUS specifically &amp; unambiguously cited the 14th amend in their rulings on marriage equality.  https://t.co/fj8VdQG5xR
6.40241E+17	negative	It absolutely bothers the Liberals that SCOTUS ruled the 1st amendment applies to campaign cash as founder's intended! @cspanwj #PJNET #P2
6.4025E+17	neutral	@littlebytesnews I never said it is. But the SCOTUS ruled that the 14th Amendment requires a state to license a marriage of same sex couples
6.40267E+17	negative	@politibunny @brakinggnus @dangoddu @jbryant710 SCOTUS violated the 10th Amendment to the U.S. Constitution not allowing #KimDavis #1A right
6.4027E+17	negative	@israel4911 @Letha_Hughes It was the 14th that SCOTUS ruled was being violated in blocking marriage equality. News not your strong subject.
6.40287E+17	neutral	@NH92276 @forgedbytrials  A majority speaks for the whole court. 4 SCOTUS judges really want to gut 2nd amendment. Should they decide.
6.40293E+17	neutral	@domnogin @AdamBaldwin @algore @MiamiHerald Gore lost the election 3 weeks before the SCOTUS took Bush v Gore. 10th Amendment argument fails
6.40299E+17	neutral	"14th Amendment, EqualProtection and due process under the law, that and SCOTUS declared marriage a civil right. Next https://t.co/uG781XF909"
6.40302E+17	neutral	"@GuyScott33 14TH AMENDMENT guarantees EQUAL PROTECTION so yeah. Oh &amp;, P.S., no, SCOTUS didn't write the law but DID correctly interpret it."
6.40307E+17	neutral	"@JSException @FoxNews  You may be right. However, Lincoln didn't listen to the SCOTUS when they said black people were not humans."
6.40321E+17	neutral	@LeeAdams_4Him purpose of the SCOTUS is to establish constitutionality of laws. they ruled that gay marriage bans violated 14th amend rights
6.40364E+17	positive	"@A10Jim @ninaland @WoodhullSFA And that's why SCOTUS has the last word on what laws states may enact and enforce. Hence ""Supreme Court."""
6.40378E+17	neutral	.@tonyortegamusic @MagDods @rachelheldevans SCOTUS ruled that the 14th amendment applies to same sex marriage.
6.40379E+17	negative	The SCOTUS claimed under the 14th amendment they could make the same sex marriage ruling. No matter how far you stretch it isn't there.
6.40413E+17	neutral	@charles_pence @CarrieKHutchens   1st found guilty of violating SCOTUS decision regarding SSM &amp; ordered to comply. Then she was in contempt
6.40423E+17	neutral	@Billd111 @megynkelly @tedcruz SCOTUS has determined that the 14th amendment guarantees equal access to marriage for all citizens
6.40452E+17	negative	@SniffJenkum SCOTUS has no authority to make law. Only Congress may legislate. #SeparationOfPowers #AbuseOfPower
6.40486E+17	negative	"@cspanwj In their recent pro gay marriage decision, SCOTUS has directly violated 9th and 10th amendments of the United States Constitution."
6.40523E+17	negative	Clerk #KimDavis is jailed because SCOTUS can see Gay Marriage in the 14th Amend. but Fed.Dist.Judge can't see religious freedom in the 1st.
6.40547E+17	negative	"1A: Congress can't make law preventing religious freedom, so SCOTUS interpretation unlawful Const Trumps case law https://t.co/f4LSUd5ENR"
6.40549E+17	neutral	"@iSupremeCourt SCOTUS would be hypocritical in re-affirming the 4th circuits ruling, but at the same time HW was kind of broad himself..."
6.40567E+17	neutral	@DanThaWildMan Read the 14th amendment. Or maybe you should just read what the SCOTUS says: http://t.co/1hbUefu2l4
6.40577E+17	neutral	"@topdrive496 SCOTUS says it is already in Constitution, 14th amendment.  Don't need new laws for that."
6.4058E+17	negative	the kim davis case is just a sample of what's coming  to gun owners when SCOTUS decides it wants to redefine the 2nd amend
6.40587E+17	negative	"@Lrihendry @ChristieC733 what's scary is that it was only 5-4. Like our SCOTUS, Irving may flip on one vote."
6.40629E+17	negative	Billy the Kid - Billy Get Your Guns https://t.co/3d02aklgud via @YouTube better get it before SCOTUS redefines the 2nd amend
6.40681E+17	neutral	@alphainparis 14th Amendment is the one used by SCOTUS in the marriage equality ruling. @gshevlin
6.40683E+17	negative	"@tedcruz our 14th amendment is also under attack, which one do we chose? oh yeah it's up to SCOTUS and they ruled!"
6.40705E+17	negative	@RushedLimbo you're literally incapable of intimidating me. anyways SCOTUS interprets the constitution. mar equality is the law of the land
6.40712E+17	neutral	Searching for marriage in the 14th Amendment; how SCOTUS usurp powers that it does not have under the Constitution. https://t.co/jFh4Hd6fYe
6.40727E+17	neutral	@angiezwick which was declared unconstitutional by SCOTUS as a violation of the 14th Amendment...so that's been settled.
6.40734E+17	neutral	"@SteveThomasNow @Pontifex bottom line, it should be a Woman's Right to Privacy, as SCOTUS says, for 1st/2nd trimester only."
6.40783E+17	neutral	"@JimDarcy2 @LTider @RWSurferGirl That law breaks the 14th Amendment, so it is in SCOTUS power to strike it down."
6.40859E+17	neutral	"Sorry, billionaires! Might have to go all the way to SCOTUS. Pro tip: Try FULLY FUNDING your projects next time.  http://t.co/8zVJi7wBZV"
6.40878E+17	positive	@chrisbraly   SCOTUS never made law they interpreted it. 14th A guarantees equal rights for all Americans
6.4093E+17	neutral	"@thebobbynelson if the SCOTUS decided that the 14th A gave a Muslim woman the right to no longer wear a head scarf, or that marriage"
6.40972E+17	neutral	"@John_16_2 @MrFuckBringer @LetsBe_Rational as the SCOTUS has interpreted it,the legislation in the 14th amendment protects same-sex marriage"
6.40979E+17	negative	"@close_michael @danagould Disastrous? Gore was asking a State Court to violate the 12th Amendment, the SCOTUS stopped them. You disapprove?"
6.41031E+17	neutral	@MisterFreedom You may want to learn about what the SCOTUS does.  @Petapup1
6.41058E+17	negative	"@StoneColdChik the panthers are advocating the killing of police, SCOTUS says that ""true threats are outside the 1st Amendment so why aren't"
6.41091E+17	negative	@AlphaKruse @suz123nj @papalputz @OtterDose @MatStaver SCOTUS vitiated KY marriage law immediately b/c it violated 14th Amendment
6.41112E+17	neutral	@count_01 SCOTUS based their argument on the 14th. No matter how you stretch it race was not involved.
6.41215E+17	negative	@ThoughtsOfTony @toddstarnes @ShaePhoenix hi Tony. As usual U pick up the story at a convenient place in time. SCOTUS imposed this on US 1st
6.41238E+17	neutral	@JAmy208 @GaetaSusan SCOTUS has interpreted equal rights under the 14th as such.
6.41243E+17	negative	#KimDavis appealed Bunnings original order and both the 6th circuit and SCOTUS denied the appeals  Why does she think it'll change now?
6.41301E+17	negative	"@cybrpete so speaks the ""soulless zombie"" who fails to grasp the SCOTUS decision was based on the 14th amendment #tcot  #constitution"
6.41325E+17	negative	"@LarryOConnor @GretchenCarlson U sound like the hated ""smartset"" now? Is #KimDavis the 1st to ignore unlawful ruling from SCOTUS in history?"
6.41334E+17	neutral	@DeepSouthProud @bryanbleano @DynaMoChen the States ensured SCOTUS could take this action by enacting 14th Amendment
6.41339E+17	negative	Huckabee claims SCOTUS made new law on SSM. No. The equal protection clause of the 14th Amendment is more than a century old.
6.4136E+17	negative	SCOTUS cannot make law only rule on it. Get real America.  Unless it's healthcare.Then they feel they can.    https://t.co/IyMH2Hbe09
6.41389E+17	negative	SCOTUS Apparently is Saying That Gays Have an Equal Right to Marriage Under the 14th Amendment.
6.41406E+17	negative	"Ohio has defined marriage as one man and one woman, if SCOTUS now writes law, guess Ohio has no law and you may marry who/what you wish."
6.4143E+17	negative	all you gun owner better get ready B/C the next thing SCOTUS will be redefining is the 2nd amend
6.41434E+17	neutral	@Xander756 and the 14th amendment as interpreted by the SCOTUS protects gay marriage.
6.41439E+17	neutral	"@Pqlyur1 SCOTUS interprets laws, and since by their interpretation it is protected by the 14th amendment it is technically a const violation"
6.41443E+17	neutral	@GovMikeHuckabee WAIT WHAT?!?! SCOTUS makes laws!?!? since when? have i been lied to my entire 8th grade year about gov? (sarcasm intended)
6.41461E+17	neutral	"@npallitto @TheFive ?Regardless of your position,protocol should be followed in all SCOTUS decisions.Next time it may be one you don't like"
6.41517E+17	neutral	@PragmaticEbooks In 8th grade I learned that SCOTUS rulings have the force of law. They never got that far.
6.41558E+17	negative	@FixTheCourt  Judge rules that he can NOT issue a divorce for Same Sex Couple because of SCOTUS decision.  http://t.co/kDs59JaHD5
6.41584E+17	neutral	"@PowerCat46 Read the 14th Admendment, thats were SCOTUS says the power for Gay marriage lays. In the Due Process Clause and Equal Protection"
6.41616E+17	negative	"Skimmed it  May not LIKE the SCOTUS decision but it's THE LAW. No offense, but your Pope? Climate Change? seriously? https://t.co/xg2ErQjdvH"
6.41627E+17	positive	@judgealexferrer I may have missed it if u posted it but what's ur take on #KimDavis situation &amp; @GovMikeHuckabee claims about SCOTUS ruling
6.41666E+17	neutral	@Israeli_Queen You are aware that SCOTUS said that it fell under two sections of the 14th Admendment right?
6.24346E+17	neutral	George on Seinfeld may be the biggest piece of shit in the history of Humanity
6.24356E+17	positive	"@Jakethehater @BrandonSprague @TheDirtJohnson @TaylorADanforth Seinfeld when Kramer is lost and confused, ""I'm on the corner of 1st and 1st?"
6.24784E+17	positive	@dawson_egan you wanna watch The Big Bang Theory tomorrow?  Its on TBS after Seinfeld.  Should be good!
6.24932E+17	positive	"The what's a better show debate, Seinfeld vs Friends is one for the ages but you may be mentally incompetent if you think Friends is better."
6.25473E+17	positive	Seinfeld may have not known it at the time. But he made the last sitcom that mattered.
6.25499E+17	positive	I have work tomorrow but I'm still going to stay up and watch Seinfeld...
6.2553E+17	positive	"Let it be know that @judecomputer enjoys Seinfeld. I may have had to force her to watch episodes, but she has chosen to enjoy them."
6.25802E+17	positive	"About to see Ant Man... I don't expect it to be as good as A Bug's Life, Antz, or Seinfeld's ""the Bee Movie""... But I may BEE surprised"
6.25858E+17	positive	Seinfeld may be one of the best shows of all time.
6.26214E+17	positive	Seinfeld tonight tomorrow the night after that
6.26459E+17	positive	My sick day has consisted of watching Seinfeld and Facetiming and it may be the best day I've had all summer.
6.26557E+17	positive	Someone come and see Seinfeld with me in November!!!!!!
6.26852E+17	positive	"Impromptu day off tomorrow for an extra long weekend, so I'm treating myself to a pedicure and feeling like I'm in a Seinfeld episode."
6.26868E+17	positive	@MotionToStrike New Yorkers *get* Seinfeld and the humor and setting in the same way that Texans understand Friday Night Lights
6.26909E+17	positive	Seinfeld fans get a winner at #DelMar as #2 Little Jerry wins a thriller in the 7th! http://t.co/9cgKCCuFx4
6.26934E+17	neutral	Tomorrow!!! I'm not moving again for a long time!! Also I feel like Elaine from Seinfeld with all these damn exclamation points!!!
6.2728E+17	positive	@JerrySeinfeld please stop by Cincinnati fire engine 3 at 329 east 9th after your show! Everyday At the firehouse revolves around Seinfeld!
6.27363E+17	neutral	Listening to Drake's Jungle by myself 25 year old single male Friday night going to watch Seinfeld
6.27854E+17	positive	"Nothing like a rainy Sunday with coffee, Seinfeld reruns and the right amount of laziness."
6.27913E+17	neutral	@FACTs_Hashtag When I hear Drake I think of Seinfeld and the dude who scheduled a wedding on Superbowl Sunday!
6.28313E+17	neutral	"2nd Toby Huss quote: ""ecognized one time by a Dutch guy in Thailand for the Seinfeld episode that I did....He was dressed as a lady."""
6.28656E+17	positive	"The editor of 43 episodes of Seinfeld was named ""Skip Collector?"" That may be the best name in all of editing."
6.29312E+17	neutral	"Seinfeld may be coming to Netflix. But, until then, your only option is to watch the show on basic cable pretty... http://t.co/wMhoKfNqz1"
6.29416E+17	neutral	"Rick Perry: debating like the Seinfeld character that refers to himself in the 3rd person. ""Jimmy's gettin' angry!"" https://t.co/0p7zsCBnVy"
6.29468E+17	positive	Thursday night Must-See TV hasn't been this comical since the Friends &amp; Seinfeld one-two punch. #GOPDebate
6.29482E+17	positive	"@Morning_Joe I haven't laughed this hard on a Thur night since Seinfeld ended. Not the last episode though, that one was terrible."
6.29502E+17	negative	What's with this Twitter account? It's like the Seinfeld episode where they talk about themselves in the 3rd person. https://t.co/jlQIzMGtZR
6.29577E+17	positive	"Happy 60th birthday actor Wayne Knight / In Seinfeld and Third Rock from the Sun, you may sight."
6.29736E+17	positive	Happy 60th Birthday to Wayne Knight aka Newman on Seinfeld!!! In the 90s he also played Officer Don on 3rd Rock... http://t.co/73IFeu4YJQ
6.30063E+17	positive	"@LacieLaPlante Comedy show is on my list of things to do in the near future. Seinfeld is near me this Monday, but big $$$..."
6.30226E+17	positive	Nothing like watching episodes of Seinfeld on a Sunday morning.Seen all but the humorous slant is different each time. Magic @JerrySeinfeld
6.3045E+17	positive	Just got 4 tickets to see Seinfeld next Friday. Fuck with me.
6.3077E+17	neutral	"Seinfeld broke several conventions of mainstream television. It is often described as being a show about nothing"""" https://t.co/xl2ihfaiAp"
6.30772E+17	neutral	@solemnoathbeer @TheBruery To paraphrase Seinfeld: are you going to double dip?  This pic (of wax cover) looks much different than 1st pic.
6.30785E+17	neutral	Remember on Seinfeld when Kramer got fired from job they never hired him for in the 1st place? Anyways enuf abt white ppl's advice for #BLM
6.30944E+17	neutral	Seinfeld may be the only thing that isn't funnier to me after I've had a few drinks
6.30964E+17	positive	Was mildly daunted by the prospect of starting to watch Seinfeld's 9 seasons so instead started 3rd Rock from the Sun #Netflixisdangerous
6.31181E+17	positive	"go back in your shell, go back in your shell! LMAO, Dora's dancing might be the new Elaine dancing on Seinfeld!   https://t.co/cChiMDBVkI"
6.31283E+17	positive	All I see is the Seinfeld logo.  https://t.co/vtIOqt0oVV
6.31562E+17	positive	my post about Seinfeld being on TV today will be up first thing tomorrow.  https://t.co/0tnYHpDo0c
6.31623E+17	positive	Rewind Wednesday - Did you know that there were Nintendo and Super Nintendo games in Seinfeld's apartment? http://t.co/2z4dVizZQV
6.31685E+17	positive	Seinfeld may have made the greatest and most sensitive joke of all time referencing homophobia.
6.31866E+17	neutral	"@HarveyAraton I may be the only human being in America never watched Seinfeld once, ditto, Friends, all those sitcoms. Only TV for sports."
6.3192E+17	neutral	Friends and Seinfeld (I didn't get cable until 3rd grade so I watched the shows on satellite) https://t.co/FsOjafAt8B
6.32006E+17	positive	Keith Hernandez on Seinfeld was the best appearance by an athlete on any TV show or movie. 2nd is Mark McGuire on Mad About You.
6.32208E+17	positive	Plus I got Seinfeld all on DVD Plus I killed the math section on the SAT
6.32412E+17	negative	I told someone about how I once sat on the floor of my hotel room and watched Seinfeld for hours and they threatened to punch me.
6.32458E+17	neutral	@jellybean1398 watching the last episode 1st is why I skipped watching Seinfeld for MANY yrs. The 1st few yrs at least of Mad Men were good.
6.32707E+17	neutral	Sun took away my energy  I want some cold pressed juice and I wanna watch Seinfeld at home
6.33477E+17	neutral	@BryanCranston aren't you that dentist from Seinfeld. Have you been in anything else I may have seen?
6.33776E+17	positive	"TBS playing ""The Comeback"" episode of Seinfeld (again). Should I bust out the Jerk Store line in tomorrow night's debate?"
6.34598E+17	positive	"About to watch about 15 episodes of Seinfeld till work is over, fuck 3rd shift"
6.34717E+17	positive	@lupeo1219 well Seinfeld is like the sun of comedies. :p
6.3487E+17	positive	Awesome day in Central Park. Looking forward to Seinfeld tour and then NXT Takeover Brooklyn tomorrow  #NXTTakeOverBrooklyn #NXTBrooklyn
6.34875E+17	positive	"To quote Seinfeld's Kramer, Monday has a feel; Wed has a feel, and FRIDAY has a feel. Here's to feeling the first Friday of the school year!"
6.34895E+17	positive	"kramer is the best character on Seinfeld. George close second, Newman 3rd."
6.34975E+17	positive	Popcorn and Seinfeld sounds like the perfect friday night... #ithinkimgettingold
6.35291E+17	positive	Someone needs to make a Video Compilation of all the SAT vocabulary Cosmo Kramer spontaneously uses on Seinfeld
6.3542E+17	positive	"@ChrisDuel sometimes I forget you're 80 years old. Reading the Sunday paper at 5am...you missed the early bird, Seinfeld"
6.35624E+17	positive	I'm on the floor eating left over spaghetti for breakfast and watching Seinfeld while the baby naps. Must be Monday #maternityleave
6.35949E+17	neutral	"Will watch old movies, Seinfeld and other silly things till Sunday...the old #katrina news footage is too much for this heart to bear."
6.36041E+17	positive	"This may be hard to believe: I am watching Seinfeld's ""The Contest"" for the very first time."
6.3615E+17	positive	Netflix and Hulu stats - Seinfeld still killing it; http://t.co/LFSSjxwsAK
6.36322E+17	positive	I just bought tickets to see Seinfeld in Durham next month. What a great Tuesday!
6.36405E+17	neutral	"Stay up late, watch Seinfeld, make Steve drive tomorrow."
6.36605E+17	neutral	Almost like the airing of grievances during Festivus from Seinfeld... https://t.co/J6q8McvAG3
6.36731E+17	positive	"Which on its surface may seem counterintuitive, but the marginal utility of Seinfeld obviously increases at an increasing rate."
6.36923E+17	positive	Love that Seinfeld episode in the picture https://t.co/BzTPPLzAeB
6.3702E+17	positive	George's stories may be my favorite thing about Seinfeld - he is so passionate it's wonderful
6.37056E+17	positive	.@ZachLowe_NBA the Blazers have been cemented as my new 2nd-fave team based solely on how much of a Seinfeld fan Neil Olshey is. #cartwright
6.37092E+17	neutral	"World, I think it may be time to accept that nothing Larry David did after Seinfeld has been funny."
6.37411E+17	neutral	"I'm finding my life and the dialogue around me are right out of a Seinfeld episode. Many of you may think this is fun, but it's unnerving."
6.37553E+17	neutral	Stuck in the lodge with Jim the dads army loving sound guy who claims Seinfeld and Friends are the worst shows of all time. I may knife him.
6.37737E+17	neutral	"@starbex Or something like NBC's ""Blackout Thursday"" where they had the lights come back on at 9pm because Seinfeld refused to participate."
